Date,Code,Next_Ret,Next_Ret_Rank,Above_Quarter_Median,model,model_label,prediction,predicted_rank,portfolio,turnover
2022-03-31,002365,0.2283,0.397232734153264,1,logistic_regression,逻辑回归,0.6941037806264955,15,strict_top30,0.9333333333333333
2022-03-31,002635,0.3417,0.4508041627246925,1,logistic_regression,逻辑回归,0.6932733488798005,16,strict_top30,0.9333333333333333
2022-03-31,600508,0.777,0.4940870387890255,1,logistic_regression,逻辑回归,0.6930463032454998,17,strict_top30,0.9333333333333333
2022-03-31,002133,-0.1499,-0.3528855250709555,0,logistic_regression,逻辑回归,0.6927290380772891,18,strict_top30,0.9333333333333333
2022-03-31,000726,0.1299,0.3025070955534531,1,logistic_regression,逻辑回归,0.691374603880321,19,strict_top30,0.9333333333333333
2022-03-31,600449,-0.0967,-0.23155156102175972,0,logistic_regression,逻辑回归,0.6912363582640086,20,strict_top30,0.9333333333333333
2022-03-31,603803,0.0747,0.21546830652790916,1,logistic_regression,逻辑回归,0.6912297359717972,21,strict_top30,0.9333333333333333
2022-03-31,603556,0.2964,0.4336565752128666,1,logistic_regression,逻辑回归,0.6898037485666979,22,strict_top30,0.9333333333333333
2022-03-31,002696,-0.044,-0.07355723746452225,0,logistic_regression,逻辑回归,0.6862980428545296,23,strict_top30,0.9333333333333333
2022-03-31,600568,-0.0694,-0.15551087984862821,0,logistic_regression,逻辑回归,0.6851877226496526,24,strict_top30,0.9333333333333333
2022-03-31,603928,0.1765,0.35501419110690635,1,logistic_regression,逻辑回归,0.6848153426997933,25,strict_top30,0.9333333333333333
2022-03-31,300050,-0.0726,-0.1653263954588458,0,logistic_regression,逻辑回归,0.6830623057939759,26,strict_top30,0.9333333333333333
2022-03-31,600428,0.0697,0.2065988647114475,1,logistic_regression,逻辑回归,0.6830168854924398,27,strict_top30,0.9333333333333333
2022-03-31,002308,-0.1309,-0.3149243140964995,0,logistic_regression,逻辑回归,0.6828385661253217,28,strict_top30,0.9333333333333333
2022-03-31,603586,0.1515,0.32852412488174076,1,logistic_regression,逻辑回归,0.6826938171183514,29,strict_top30,0.9333333333333333
2022-03-31,600639,-0.0879,-0.2045884578997162,0,logistic_regression,逻辑回归,0.6822053080587749,30,strict_top30,0.9333333333333333
2022-06-30,300105,0.0191,0.33599249178789303,1,logistic_regression,逻辑回归,0.7447695740398622,1,strict_top30,0.5666666666666667
2022-06-30,000806,-0.0622,0.18242609103707175,1,logistic_regression,逻辑回归,0.7197829992258459,2,strict_top30,0.5666666666666667
2022-06-30,002696,0.0136,0.32895354293758794,1,logistic_regression,逻辑回归,0.7105742861570602,3,strict_top30,0.5666666666666667
2022-06-30,600287,-0.0241,0.26888784608165184,1,logistic_regression,逻辑回归,0.7094463099579086,4,strict_top30,0.5666666666666667
2022-06-30,002358,0.0262,0.3413890192397935,1,logistic_regression,逻辑回归,0.7054223656706564,5,strict_top30,0.5666666666666667
2022-06-30,002699,-0.0579,0.1952135147817926,1,logistic_regression,逻辑回归,0.7045510309557428,6,strict_top30,0.5666666666666667
2022-06-30,300533,-0.0053,0.3019709056780854,1,logistic_regression,逻辑回归,0.7022194346402953,7,strict_top30,0.5666666666666667
2022-06-30,603003,-0.1089,0.033317691224777124,1,logistic_regression,逻辑回归,0.7001380637590124,8,strict_top30,0.5666666666666667
2022-06-30,603586,0.0372,0.3568747067104646,1,logistic_regression,逻辑回归,0.6980263530945536,9,strict_top30,0.5666666666666667
2022-06-30,600387,0.2605,0.4667996245893946,1,logistic_regression,逻辑回归,0.6962217078016675,10,strict_top30,0.5666666666666667
2022-06-30,002478,0.1623,0.43829188174565936,1,logistic_regression,逻辑回归,0.6952655341715628,11,strict_top30,0.5666666666666667
2022-06-30,002193,0.0388,0.35910370717972784,1,logistic_regression,逻辑回归,0.6951314271440204,12,strict_top30,0.5666666666666667
2022-06-30,600565,-0.0345,0.2450727358047865,1,logistic_regression,逻辑回归,0.6938179584078344,13,strict_top30,0.5666666666666667
2022-06-30,000543,0.1228,0.42221961520412954,1,logistic_regression,逻辑回归,0.6938172307366646,14,strict_top30,0.5666666666666667
2022-06-30,002856,0.0499,0.3700140778977006,1,logistic_regression,逻辑回归,0.6931474943999626,15,strict_top30,0.5666666666666667
2022-06-30,002869,0.2487,0.46292820272172686,1,logistic_regression,逻辑回归,0.6917569969956758,16,strict_top30,0.5666666666666667
2022-06-30,600780,0.019,0.335523228531206,1,logistic_regression,逻辑回归,0.6908121462687855,17,strict_top30,0.5666666666666667
2022-06-30,603086,0.4536,0.48686062881276393,1,logistic_regression,逻辑回归,0.6890190569912312,18,strict_top30,0.5666666666666667
2022-06-30,002871,0.264,0.4682074143594557,1,logistic_regression,逻辑回归,0.6867749898765809,19,strict_top30,0.5666666666666667
2022-06-30,000616,0.0267,0.34185828249648054,1,logistic_regression,逻辑回归,0.6857311192372649,20,strict_top30,0.5666666666666667
2022-06-30,002718,-0.024,0.26923979352416705,1,logistic_regression,逻辑回归,0.6853691347973947,21,strict_top30,0.5666666666666667
2022-06-30,000726,0.0406,0.3606288127639605,1,logistic_regression,逻辑回归,0.6842855703843578,22,strict_top30,0.5666666666666667
2022-06-30,603585,-0.0396,0.23533552322853124,1,logistic_regression,逻辑回归,0.6823133282677857,23,strict_top30,0.5666666666666667
2022-06-30,002661,-0.015,0.2866025340215861,1,logistic_regression,逻辑回归,0.6815529365654223,24,strict_top30,0.5666666666666667
2022-06-30,002783,-0.0621,0.1828953542937588,1,logistic_regression,逻辑回归,0.6806539697988817,25,strict_top30,0.5666666666666667
2022-06-30,000892,-0.0532,0.20577193805725014,1,logistic_regression,逻辑回归,0.6789346154402561,26,strict_top30,0.5666666666666667
2022-06-30,000530,0.1294,0.42597372125762556,1,logistic_regression,逻辑回归,0.6785306168973236,27,strict_top30,0.5666666666666667
2022-06-30,605088,0.1231,0.42257156264664475,1,logistic_regression,逻辑回归,0.67845550352535,28,strict_top30,0.5666666666666667
2022-06-30,603803,-0.1737,-0.20518535898639134,0,logistic_regression,逻辑回归,0.6777719127676642,29,strict_top30,0.5666666666666667
2022-06-30,600854,-0.1751,-0.20905678085405915,0,logistic_regression,逻辑回归,0.6763976136994069,30,strict_top30,0.5666666666666667
2021-12-31,000014,0.5429,0.48586149053438776,1,decision_tree,决策树,0.10147898606382955,1,strict_top30,1.0
2021-12-31,000151,0.047,0.31787682722262156,1,decision_tree,决策树,0.10147898606382955,2,strict_top30,1.0
2021-12-31,000428,0.2921,0.45974119338605324,1,decision_tree,决策树,0.10147898606382955,3,strict_top30,1.0
2021-12-31,000507,-0.1068,0.03223100886652286,1,decision_tree,决策树,0.10147898606382955,4,strict_top30,1.0
2021-12-31,000510,0.2555,0.45039539899352987,1,decision_tree,决策树,0.10147898606382955,5,strict_top30,1.0
2021-12-31,000514,0.6313,0.49017493410016777,1,decision_tree,决策树,0.10147898606382955,6,strict_top30,1.0
2021-12-31,000521,0.0109,0.270189312245387,1,decision_tree,决策树,0.10147898606382955,7,strict_top30,1.0
2021-12-31,000545,0.295,0.46069973640067097,1,decision_tree,决策树,0.10147898606382955,8,strict_top30,1.0
2021-12-31,000552,0.1913,0.4305056314402109,1,decision_tree,决策树,0.10147898606382955,9,strict_top30,1.0
2021-12-31,000573,0.3774,0.47184279894560266,1,decision_tree,决策树,0.10147898606382955,10,strict_top30,1.0
2021-12-31,000637,0.0725,0.34902947519769945,1,decision_tree,决策树,0.10147898606382955,11,strict_top30,1.0
2021-12-31,000668,-0.0365,0.18883297387970288,1,decision_tree,决策树,0.10147898606382955,12,strict_top30,1.0
2021-12-31,000680,-0.0654,0.13048166786484539,1,decision_tree,决策树,0.10147898606382955,13,strict_top30,1.0
2021-12-31,000713,0.0021,0.25629043853342914,1,decision_tree,决策树,0.10147898606382955,14,strict_top30,1.0
2021-12-31,000726,-0.0093,0.24047447879223582,1,decision_tree,决策树,0.10147898606382955,15,strict_top30,1.0
2021-12-31,000731,-0.0694,0.12137550922597651,1,decision_tree,决策树,0.10147898606382955,16,strict_top30,1.0
2021-12-31,000755,-0.039,0.18380062305295952,1,decision_tree,决策树,0.10147898606382955,17,strict_top30,1.0
2021-12-31,000766,0.2442,0.4458423196740954,1,decision_tree,决策树,0.10147898606382955,18,strict_top30,1.0
2021-12-31,000822,0.023,0.28888090103043373,1,decision_tree,决策树,0.10147898606382955,19,strict_top30,1.0
2021-12-31,000833,0.0736,0.351425832734244,1,decision_tree,决策树,0.10147898606382955,20,strict_top30,1.0
2021-12-31,000851,-0.112,0.01893122453870122,1,decision_tree,决策树,0.10147898606382955,21,strict_top30,1.0
2021-12-31,000859,-0.0197,0.2229810687754613,1,decision_tree,决策树,0.10147898606382955,22,strict_top30,1.0
2021-12-31,000862,-0.1366,-0.0456506110711718,0,decision_tree,决策树,0.10147898606382955,23,strict_top30,1.0
2021-12-31,000885,-0.0623,0.13671219745986096,1,decision_tree,决策树,0.10147898606382955,24,strict_top30,1.0
2021-12-31,000888,0.1864,0.427869638150012,1,decision_tree,决策树,0.10147898606382955,25,strict_top30,1.0
2021-12-31,000892,-0.2439,-0.3188353702372394,0,decision_tree,决策树,0.10147898606382955,26,strict_top30,1.0
2021-12-31,000897,0.2831,0.4561466570812365,1,decision_tree,决策树,0.10147898606382955,27,strict_top30,1.0
2021-12-31,000906,0.0693,0.3442367601246106,1,decision_tree,决策树,0.10147898606382955,28,strict_top30,1.0
2021-12-31,000909,-0.0114,0.2375988497483824,1,decision_tree,决策树,0.10147898606382955,29,strict_top30,1.0
2021-12-31,000925,-0.0194,0.22417924754373353,1,decision_tree,决策树,0.10147898606382955,30,strict_top30,1.0
2022-03-31,000008,-0.0157,0.01348155156102171,1,decision_tree,决策树,0.10147898606382955,1,strict_top30,0.7
2022-03-31,000014,-0.1013,-0.244441816461684,0,decision_tree,决策树,0.10147898606382955,2,strict_top30,0.7
2022-03-31,000099,0.1596,0.33975875118259224,1,decision_tree,决策树,0.10147898606382955,3,strict_top30,0.7
2022-03-31,000404,0.129,0.3019157994323557,1,decision_tree,决策树,0.10147898606382955,4,strict_top30,0.7
2022-03-31,000523,0.129,0.3019157994323557,1,decision_tree,决策树,0.10147898606382955,5,strict_top30,0.7
2022-03-31,000525,0.8162,0.4947965941343425,1,decision_tree,决策树,0.10147898606382955,6,strict_top30,0.7
2022-03-31,000530,-0.0215,-0.004848628192999027,0,decision_tree,决策树,0.10147898606382955,7,strict_top30,0.7
2022-03-31,000554,0.0115,0.07864238410596025,1,decision_tree,决策树,0.10147898606382955,8,strict_top30,0.7
2022-03-31,000557,0.148,0.32426679280983917,1,decision_tree,决策树,0.10147898606382955,9,strict_top30,0.7
2022-03-31,000565,0.0277,0.11660359508041629,1,decision_tree,决策树,0.10147898606382955,10,strict_top30,0.7
2022-03-31,000566,-0.0915,-0.21712393566698202,0,decision_tree,决策树,0.10147898606382955,11,strict_top30,0.7
2022-03-31,000608,-0.2747,-0.4725638599810785,0,decision_tree,决策树,0.10147898606382955,12,strict_top30,0.7
2022-03-31,000668,-0.2497,-0.462038789025544,0,decision_tree,决策树,0.10147898606382955,13,strict_top30,0.7
2022-03-31,000680,0.3,0.434720908230842,1,decision_tree,决策树,0.10147898606382955,14,strict_top30,0.7
2022-03-31,000722,0.5975,0.48770104068117315,1,decision_tree,决策树,0.10147898606382955,15,strict_top30,0.7
2022-03-31,000726,0.1299,0.3025070955534531,1,decision_tree,决策树,0.10147898606382955,16,strict_top30,0.7
2022-03-31,000731,-0.0404,-0.059129612109744545,0,decision_tree,决策树,0.10147898606382955,17,strict_top30,0.7
2022-03-31,000822,0.436,0.47138126773888367,1,decision_tree,决策树,0.10147898606382955,18,strict_top30,0.7
2022-03-31,000833,0.2643,0.41875591296121095,1,decision_tree,决策树,0.10147898606382955,19,strict_top30,0.7
2022-03-31,000836,-0.0264,-0.019749290444654677,0,decision_tree,决策树,0.10147898606382955,20,strict_top30,0.7
2022-03-31,000852,0.0303,0.12322611163670771,1,decision_tree,决策树,0.10147898606382955,21,strict_top30,0.7
2022-03-31,000882,-0.0288,-0.027909176915799416,0,decision_tree,决策树,0.10147898606382955,22,strict_top30,0.7
2022-03-31,000885,-0.0493,-0.09236045411542099,0,decision_tree,决策树,0.10147898606382955,23,strict_top30,0.7
2022-03-31,000888,0.1788,0.35655156102175967,1,decision_tree,决策树,0.10147898606382955,24,strict_top30,0.7
2022-03-31,000905,0.0331,0.1291390728476821,1,decision_tree,决策树,0.10147898606382955,25,strict_top30,0.7
2022-03-31,000948,-0.1327,-0.3197729422894986,0,decision_tree,决策树,0.10147898606382955,26,strict_top30,0.7
2022-03-31,000985,0.1792,0.3571428571428571,1,decision_tree,决策树,0.10147898606382955,27,strict_top30,0.7
2022-03-31,000993,0.1687,0.3486281929990539,1,decision_tree,决策树,0.10147898606382955,28,strict_top30,0.7
2022-03-31,001216,-0.0446,-0.07509460737937557,0,decision_tree,决策树,0.10147898606382955,29,strict_top30,0.7
2022-03-31,002021,0.1463,0.32284768211920534,1,decision_tree,决策树,0.10147898606382955,30,strict_top30,0.7
2022-06-30,000008,-0.12,-0.010558423275457529,0,decision_tree,决策树,0.10147898606382955,1,strict_top30,0.5
2022-06-30,000014,-0.0933,0.09115438761145,1,decision_tree,决策树,0.10147898606382955,2,strict_top30,0.5
2022-06-30,000042,-0.0852,0.11755044580009388,1,decision_tree,决策树,0.10147898606382955,3,strict_top30,0.5
2022-06-30,000070,-0.2043,-0.29422806194274986,0,decision_tree,决策树,0.10147898606382955,4,strict_top30,0.5
2022-06-30,000153,-0.0467,0.22301736274049744,1,decision_tree,决策树,0.10147898606382955,5,strict_top30,0.5
2022-06-30,000159,0.1672,0.43946503988737684,1,decision_tree,决策树,0.10147898606382955,6,strict_top30,0.5
2022-06-30,000530,0.1294,0.42597372125762556,1,decision_tree,决策树,0.10147898606382955,7,strict_top30,0.5
2022-06-30,000554,-0.0228,0.27111684655091506,1,decision_tree,决策树,0.10147898606382955,8,strict_top30,0.5
2022-06-30,000566,-0.0985,0.07402627874237444,1,decision_tree,决策树,0.10147898606382955,9,strict_top30,0.5
2022-06-30,000587,0.1545,0.43547630220553735,1,decision_tree,决策树,0.10147898606382955,10,strict_top30,0.5
2022-06-30,000616,0.0267,0.34185828249648054,1,decision_tree,决策树,0.10147898606382955,11,strict_top30,0.5
2022-06-30,000668,0.23,0.4584702017832004,1,decision_tree,决策树,0.10147898606382955,12,strict_top30,0.5
2022-06-30,000722,-0.1731,-0.20377756921633033,0,decision_tree,决策树,0.10147898606382955,13,strict_top30,0.5
2022-06-30,000726,0.0406,0.3606288127639605,1,decision_tree,决策树,0.10147898606382955,14,strict_top30,0.5
2022-06-30,000731,-0.0308,0.2555138432660723,1,decision_tree,决策树,0.10147898606382955,15,strict_top30,0.5
2022-06-30,000806,-0.0622,0.18242609103707175,1,decision_tree,决策树,0.10147898606382955,16,strict_top30,0.5
2022-06-30,000812,-0.0622,0.18242609103707175,1,decision_tree,决策树,0.10147898606382955,17,strict_top30,0.5
2022-06-30,000826,0.0621,0.38198029094321917,1,decision_tree,决策树,0.10147898606382955,18,strict_top30,0.5
2022-06-30,000833,-0.2748,-0.43348193336461754,0,decision_tree,决策树,0.10147898606382955,19,strict_top30,0.5
2022-06-30,000836,-0.0881,0.10722665415297983,1,decision_tree,决策树,0.10147898606382955,20,strict_top30,0.5
2022-06-30,000851,-0.1069,0.04199906147348664,1,decision_tree,决策树,0.10147898606382955,21,strict_top30,0.5
2022-06-30,000852,-0.1221,-0.018535898639136572,0,decision_tree,决策树,0.10147898606382955,22,strict_top30,0.5
2022-06-30,000885,0.1828,0.44228061942749886,1,decision_tree,决策树,0.10147898606382955,23,strict_top30,0.5
2022-06-30,000892,-0.0532,0.20577193805725014,1,decision_tree,决策树,0.10147898606382955,24,strict_top30,0.5
2022-06-30,000906,0.1233,0.4228061942749882,1,decision_tree,决策树,0.10147898606382955,25,strict_top30,0.5
2022-06-30,000929,0.185,0.44415767245424687,1,decision_tree,决策树,0.10147898606382955,26,strict_top30,0.5
2022-06-30,000948,0.3967,0.48474894415767245,1,decision_tree,决策树,0.10147898606382955,27,strict_top30,0.5
2022-06-30,000965,-0.1844,-0.23592210229938998,0,decision_tree,决策树,0.10147898606382955,28,strict_top30,0.5
2022-06-30,000993,-0.2356,-0.36719849835757856,0,decision_tree,决策树,0.10147898606382955,29,strict_top30,0.5
2022-06-30,001205,0.4712,0.4880337869544815,1,decision_tree,决策树,0.10147898606382955,30,strict_top30,0.5
2021-12-31,002427,0.4522,0.47975077881619943,1,random_forest,随机森林,0.13539252154777953,1,strict_top30,1.0
2021-12-31,002076,-0.2151,-0.2584471603163192,0,random_forest,随机森林,0.11734028731212412,2,strict_top30,1.0
2021-12-31,000573,0.3774,0.47184279894560266,1,random_forest,随机森林,0.11210153037926952,3,strict_top30,1.0
2021-12-31,600493,0.0131,0.2735442127965493,1,random_forest,随机森林,0.11181433724459462,4,strict_top30,1.0
2021-12-31,600706,1.0553,0.49568655643422,1,random_forest,随机森林,0.10831433506873263,5,strict_top30,1.0
2021-12-31,600561,0.173,0.41996165827941534,1,random_forest,随机森林,0.10639474602006682,6,strict_top30,1.0
2021-12-31,603029,0.2797,0.4556673855739276,1,random_forest,随机森林,0.1051578752774063,7,strict_top30,1.0
2021-12-31,002722,-0.0544,0.15132997843278218,1,random_forest,随机森林,0.10451745361270293,8,strict_top30,1.0
2021-12-31,002574,0.0366,0.3058950395398994,1,random_forest,随机森林,0.1042554117795036,9,strict_top30,1.0
2021-12-31,603196,-0.0501,0.16187395159357776,1,random_forest,随机森林,0.10400525348636439,10,strict_top30,1.0
2021-12-31,002494,0.0499,0.32207045291157443,1,random_forest,随机森林,0.10326676432321061,11,strict_top30,1.0
2021-12-31,603009,-0.1733,-0.15240833932422715,0,random_forest,随机森林,0.10307090606414167,12,strict_top30,1.0
2021-12-31,600734,3.8096,0.5,1,random_forest,随机森林,0.10303252064928316,13,strict_top30,1.0
2021-12-31,603101,0.0,0.25365444524323033,1,random_forest,随机森林,0.10299623073013656,14,strict_top30,1.0
2021-12-31,002774,0.1905,0.42978672417924757,1,random_forest,随机森林,0.10291684686669984,15,strict_top30,1.0
2021-12-31,002615,-0.0358,0.19027078840162948,1,random_forest,随机森林,0.1028493449350904,16,strict_top30,1.0
2021-12-31,600791,0.3141,0.4630960939372154,1,random_forest,随机森林,0.10146378748244199,17,strict_top30,1.0
2021-12-31,002910,0.1536,0.4103762281332375,1,random_forest,随机森林,0.09999996754738005,18,strict_top30,1.0
2021-12-31,600113,0.306,0.4618979151689432,1,random_forest,随机森林,0.09955209376351386,19,strict_top30,1.0
2021-12-31,600858,-0.025,0.2114785526000479,1,random_forest,随机森林,0.09824563036412202,20,strict_top30,1.0
2021-12-31,300609,-0.0201,0.22166307213036185,1,random_forest,随机森林,0.09782862735914186,21,strict_top30,1.0
2021-12-31,601518,0.0185,0.2821710999281093,1,random_forest,随机森林,0.09772365245552211,22,strict_top30,1.0
2021-12-31,300583,0.0612,0.3353702372393961,1,random_forest,随机森林,0.0975323154425269,23,strict_top30,1.0
2021-12-31,000014,0.5429,0.48586149053438776,1,random_forest,随机森林,0.09753131164281126,24,strict_top30,1.0
2021-12-31,002671,0.1874,0.42858854541097535,1,random_forest,随机森林,0.09751363642597194,25,strict_top30,1.0
2021-12-31,000637,0.0725,0.34902947519769945,1,random_forest,随机森林,0.09717025474955183,26,strict_top30,1.0
2021-12-31,300282,-0.0442,0.1728971962616822,1,random_forest,随机森林,0.09691011690705245,27,strict_top30,1.0
2021-12-31,600599,0.1312,0.39623771866762525,1,random_forest,随机森林,0.09689174444649495,28,strict_top30,1.0
2021-12-31,000521,0.0109,0.270189312245387,1,random_forest,随机森林,0.0967694468408788,29,strict_top30,1.0
2021-12-31,002188,0.6538,0.49065420560747663,1,random_forest,随机森林,0.09651463110284288,30,strict_top30,1.0
2022-03-31,000806,0.1029,0.26135288552507097,1,random_forest,随机森林,0.1204831571579489,1,strict_top30,0.9333333333333333
2022-03-31,002076,0.4384,0.4718543046357616,1,random_forest,随机森林,0.11680355528623125,2,strict_top30,0.9333333333333333
2022-03-31,600287,-0.0496,-0.09295175023651847,0,random_forest,随机森林,0.11080326798207835,3,strict_top30,0.9333333333333333
2022-03-31,002718,0.0449,0.15633869441816461,1,random_forest,随机森林,0.10986794914992119,4,strict_top30,0.9333333333333333
2022-03-31,603086,0.3559,0.4548249763481551,1,random_forest,随机森林,0.10936099147046832,5,strict_top30,0.9333333333333333
2022-03-31,300044,0.3622,0.4557710501419111,1,random_forest,随机森林,0.10901779985979004,6,strict_top30,0.9333333333333333
2022-03-31,002535,0.0629,0.1921712393566698,1,random_forest,随机森林,0.10696959938997279,7,strict_top30,0.9333333333333333
2022-03-31,002365,0.2283,0.397232734153264,1,random_forest,随机森林,0.10686780089468416,8,strict_top30,0.9333333333333333
2022-03-31,603803,0.0747,0.21546830652790916,1,random_forest,随机森林,0.10491550799205389,9,strict_top30,0.9333333333333333
2022-03-31,603329,0.272,0.42395931882686855,1,random_forest,随机森林,0.10488203395657326,10,strict_top30,0.9333333333333333
2022-03-31,002783,0.0765,0.21960737937559127,1,random_forest,随机森林,0.10425675546108609,11,strict_top30,0.9333333333333333
2022-03-31,603928,0.1765,0.35501419110690635,1,random_forest,随机森林,0.10384810812321833,12,strict_top30,0.9333333333333333
2022-03-31,002485,-0.2487,-0.46144749290444653,0,random_forest,随机森林,0.1035567952533737,13,strict_top30,0.9333333333333333
2022-03-31,002696,-0.044,-0.07355723746452225,0,random_forest,随机森林,0.10325751509440124,14,strict_top30,0.9333333333333333
2022-03-31,300780,0.1335,0.3085383159886471,1,random_forest,随机森林,0.10196819593654774,15,strict_top30,0.9333333333333333
2022-03-31,002021,0.1463,0.32284768211920534,1,random_forest,随机森林,0.10178239005396021,16,strict_top30,0.9333333333333333
2022-03-31,300652,0.2095,0.3826868495742668,1,random_forest,随机森林,0.10095462140000919,17,strict_top30,0.9333333333333333
2022-03-31,002806,0.1235,0.29387417218543044,1,random_forest,随机森林,0.1005677308072389,18,strict_top30,0.9333333333333333
2022-03-31,600858,0.0198,0.10052034058656578,1,random_forest,随机森林,0.09974296423652759,19,strict_top30,0.9333333333333333
2022-03-31,002343,0.1595,0.3394039735099338,1,random_forest,随机森林,0.09947124559150139,20,strict_top30,0.9333333333333333
2022-03-31,300071,0.1898,0.3675496688741722,1,random_forest,随机森林,0.09879583949536022,21,strict_top30,0.9333333333333333
2022-03-31,603585,0.1443,0.3195364238410596,1,random_forest,随机森林,0.0984034292100966,22,strict_top30,0.9333333333333333
2022-03-31,600243,0.0934,0.24787133396404915,1,random_forest,随机森林,0.098257484193368,23,strict_top30,0.9333333333333333
2022-03-31,600232,-0.0232,-0.010052034058656567,0,random_forest,随机森林,0.09783783173997349,24,strict_top30,0.9333333333333333
2022-03-31,000419,0.0381,0.1419110690633869,1,random_forest,随机森林,0.09781819246018965,25,strict_top30,0.9333333333333333
2022-03-31,300050,-0.0726,-0.1653263954588458,0,random_forest,随机森林,0.09744876109447577,26,strict_top30,0.9333333333333333
2022-03-31,300606,0.1244,0.2951750236518449,1,random_forest,随机森林,0.09727690795604212,27,strict_top30,0.9333333333333333
2022-03-31,603656,0.2452,0.40870387890255444,1,random_forest,随机森林,0.09686497448805527,28,strict_top30,0.9333333333333333
2022-03-31,000833,0.2643,0.41875591296121095,1,random_forest,随机森林,0.09674426083108463,29,strict_top30,0.9333333333333333
2022-03-31,000404,0.129,0.3019157994323557,1,random_forest,随机森林,0.0964941859076491,30,strict_top30,0.9333333333333333
2022-06-30,600666,0.488,0.48944157672454247,1,random_forest,随机森林,0.13159980792860979,1,strict_top30,0.8
2022-06-30,600287,-0.0241,0.26888784608165184,1,random_forest,随机森林,0.11106876716944532,2,strict_top30,0.8
2022-06-30,002718,-0.024,0.26923979352416705,1,random_forest,随机森林,0.11033255692714215,3,strict_top30,0.8
2022-06-30,000038,0.0313,0.34866259971844205,1,random_forest,随机森林,0.10975133134577393,4,strict_top30,0.8
2022-06-30,600051,0.0,0.3097137494134209,1,random_forest,随机森林,0.10784262669042896,5,strict_top30,0.8
2022-06-30,002193,0.0388,0.35910370717972784,1,random_forest,随机森林,0.10625780809428588,6,strict_top30,0.8
2022-06-30,002696,0.0136,0.32895354293758794,1,random_forest,随机森林,0.10573428810849106,7,strict_top30,0.8
2022-06-30,605088,0.1231,0.42257156264664475,1,random_forest,随机森林,0.10476423605661651,8,strict_top30,0.8
2022-06-30,000692,0.0475,0.3667292351008916,1,random_forest,随机森林,0.10383194773170282,9,strict_top30,0.8
2022-06-30,000668,0.23,0.4584702017832004,1,random_forest,随机森林,0.10296361156561842,10,strict_top30,0.8
2022-06-30,300703,0.0828,0.3965274519005162,1,random_forest,随机森林,0.10122069765190758,11,strict_top30,0.8
2022-06-30,000806,-0.0622,0.18242609103707175,1,random_forest,随机森林,0.10114566310843033,12,strict_top30,0.8
2022-06-30,002856,0.0499,0.3700140778977006,1,random_forest,随机森林,0.10084855497355485,13,strict_top30,0.8
2022-06-30,002513,0.0039,0.3176912247771,1,random_forest,随机森林,0.10061044297658724,14,strict_top30,0.8
2022-06-30,002150,0.096,0.4066166119192868,1,random_forest,随机森林,0.09992765501519918,15,strict_top30,0.8
2022-06-30,603086,0.4536,0.48686062881276393,1,random_forest,随机森林,0.09971041965313553,16,strict_top30,0.8
2022-06-30,600232,-0.086,0.11520412951665882,1,random_forest,随机森林,0.09873497271551122,17,strict_top30,0.8
2022-06-30,300583,0.0892,0.4012200844673862,1,random_forest,随机森林,0.0986880058866225,18,strict_top30,0.8
2022-06-30,002209,0.0585,0.3777569216330361,1,random_forest,随机森林,0.09850369806355398,19,strict_top30,0.8
2022-06-30,002358,0.0262,0.3413890192397935,1,random_forest,随机森林,0.09805091003690351,20,strict_top30,0.8
2022-06-30,003042,-0.1478,-0.11274049741905207,0,random_forest,随机森林,0.09783251497548484,21,strict_top30,0.8
2022-06-30,600758,-0.0682,0.1652979821679963,1,random_forest,随机森林,0.09738087372169442,22,strict_top30,0.8
2022-06-30,002699,-0.0579,0.1952135147817926,1,random_forest,随机森林,0.09723062342193482,23,strict_top30,0.8
2022-06-30,603003,-0.1089,0.033317691224777124,1,random_forest,随机森林,0.09684775821337274,24,strict_top30,0.8
2022-06-30,300771,-0.0082,0.2977475363679024,1,random_forest,随机森林,0.09665207686181544,25,strict_top30,0.8
2022-06-30,603813,-0.0804,0.1302205537306429,1,random_forest,随机森林,0.09655165251485552,26,strict_top30,0.8
2022-06-30,002615,0.0482,0.3669638667292351,1,random_forest,随机森林,0.09644218762917761,27,strict_top30,0.8
2022-06-30,002871,0.264,0.4682074143594557,1,random_forest,随机森林,0.09607282606803628,28,strict_top30,0.8
2022-06-30,002404,0.0139,0.32965743782261847,1,random_forest,随机森林,0.09590758971893111,29,strict_top30,0.8
2022-06-30,000530,0.1294,0.42597372125762556,1,random_forest,随机森林,0.09586949090698246,30,strict_top30,0.8
2021-12-31,300240,-0.1233,-0.0088665228852145,0,hist_gradient_boosting,梯度提升,0.14558442572151645,1,strict_top30,1.0
2021-12-31,300282,-0.0442,0.1728971962616822,1,hist_gradient_boosting,梯度提升,0.13919274767735748,2,strict_top30,1.0
2021-12-31,600493,0.0131,0.2735442127965493,1,hist_gradient_boosting,梯度提升,0.13734152580822792,3,strict_top30,1.0
2021-12-31,002188,0.6538,0.49065420560747663,1,hist_gradient_boosting,梯度提升,0.1359976118418561,4,strict_top30,1.0
2021-12-31,600706,1.0553,0.49568655643422,1,hist_gradient_boosting,梯度提升,0.13489410025124604,5,strict_top30,1.0
2021-12-31,000014,0.5429,0.48586149053438776,1,hist_gradient_boosting,梯度提升,0.13468230970626086,6,strict_top30,1.0
