Date,股票代码,Open,Close,High,Low,Volume,Amount,振幅,PctChg,涨跌额,Turnover
2026-04-27,00700,490.0,478.6,491.0,478.0,45048027.0,,2.6348,-2.9996,-14.8,
2026-04-28,00700,476.0,473.8,481.6,472.0,25793090.0,,2.0059,-1.0029,-4.8,
2026-04-29,00700,474.6,479.2,480.6,474.6,19321018.0,,1.2664,1.1397,5.4,
2026-04-30,00700,474.0,467.8,474.8,463.2,38406905.0,,2.4207,-2.379,-11.4,
2026-05-04,00700,469.8,473.0,478.8,469.8,23758824.0,,1.9239,1.1116,5.2,
2026-05-05,00700,469.0,472.2,472.4,465.6,13004679.0,,1.4376,-0.1691,-0.8,
2026-05-06,00700,470.6,463.0,473.4,460.2,44367227.0,,2.7954,-1.9483,-9.2,
2026-05-07,00700,472.2,477.4,481.0,472.2,40989511.0,,1.9006,3.1102,14.4,
2026-05-08,00700,475.0,471.4,475.6,468.4,25207039.0,,1.5082,-1.2568,-6.0,
2026-05-11,00700,465.0,464.4,471.2,463.6,27814648.0,,1.6122,-1.4849,-7.0,
2026-05-12,00700,462.0,457.2,469.0,457.2,32469707.0,,2.5409,-1.5504,-7.2,
2026-05-13,00700,456.0,462.6,465.8,454.0,26616535.0,,2.5809,1.1811,5.4,
2026-05-14,00700,474.2,460.2,479.6,458.6,39339032.0,,4.5396,-0.5188,-2.4,
2026-05-15,00700,459.0,456.4,462.6,454.2,26449868.0,,1.8253,-0.8257,-3.8,
2026-05-18,00700,455.0,449.2,457.8,445.8,29497076.0,,2.6293,-1.5776,-7.2,
2026-05-19,00700,449.2,460.0,468.8,448.6,33736701.0,,4.4969,2.4043,10.8,
2026-05-20,00700,460.0,455.2,463.4,453.6,18927606.0,,2.1304,-1.0435,-4.8,
2026-05-21,00700,460.0,439.0,460.0,438.4,39653795.0,,4.7452,-3.5589,-16.2,
2026-05-22,00700,442.2,441.4,445.0,438.8,23998219.0,,1.4123,0.5467,2.4,
2026-05-26,00700,438.0,439.0,441.0,432.0,32795639.0,,2.039,-0.5437,-2.4,
2026-05-27,00700,435.8,434.4,442.6,433.6,24863984.0,,2.0501,-1.0478,-4.6,
2026-05-28,00700,431.0,425.0,432.8,420.4,42196103.0,,2.8545,-2.1639,-9.4,
2026-05-29,00700,428.2,427.2,438.4,423.6,48005475.0,,3.4824,0.5176,2.2,
2026-06-01,00700,432.4,436.0,442.0,430.0,35164391.0,,2.809,2.0599,8.8,
2026-06-02,00700,438.0,481.6,484.8,437.4,101874275.0,,10.8716,10.4587,45.6,
2026-06-03,00700,484.0,466.4,484.0,461.6,49104320.0,,4.6512,-3.1561,-15.2,
2026-06-04,00700,462.6,459.0,468.6,454.8,29053909.0,,2.9588,-1.5866,-7.4,
2026-06-05,00700,461.6,453.2,466.2,452.2,31649780.0,,3.0501,-1.2636,-5.8,
2026-06-08,00700,447.8,446.4,458.2,443.2,29019096.0,,3.3098,-1.5004,-6.8,
2026-06-09,00700,443.8,453.2,468.4,443.2,37387399.0,,5.6452,1.5233,6.8,
2026-06-10,00700,454.8,465.6,471.0,451.6,35788237.0,,4.2807,2.7361,12.4,
2026-06-11,00700,469.8,457.2,475.6,455.0,28580619.0,,4.4244,-1.8041,-8.4,
2026-06-12,00700,466.0,463.6,467.0,459.4,22334646.0,,1.6623,1.3998,6.4,
2026-06-15,00700,475.0,459.6,476.8,457.8,19748938.0,,4.0984,-0.8628,-4.0,
2026-06-16,00700,462.6,447.4,462.6,445.4,24323142.0,,3.7424,-2.6545,-12.2,
2026-06-17,00700,445.6,445.4,454.0,445.4,16962334.0,,1.9222,-0.447,-2.0,
2026-06-18,00700,440.0,440.2,446.2,435.6,30119117.0,,2.3799,-1.1675,-5.2,
2026-06-22,00700,439.0,433.0,439.0,428.4,31563111.0,,2.408,-1.6356,-7.2,
2026-06-23,00700,430.0,414.8,432.4,413.6,43435789.0,,4.3418,-4.2032,-18.2,
2026-06-24,00700,414.0,428.8,439.8,412.6,39958288.0,,6.5574,3.3751,14.0,
2026-06-25,00700,428.6,421.4,428.6,418.0,29472428.0,,2.472,-1.7257,-7.4,
2026-06-26,00700,418.0,411.8,421.2,411.0,31872909.0,,2.4205,-2.2781,-9.6,
2026-06-29,00700,417.0,420.2,432.0,415.0,33066070.0,,4.1282,2.0398,8.4,
2026-06-30,00700,421.2,429.8,435.6,418.4,38994409.0,,4.0933,2.2846,9.6,
2026-07-02,00700,442.6,430.2,447.0,429.4,40905100.0,,4.0949,0.0931,0.4,
2026-07-03,00700,433.0,431.2,445.8,431.2,24957296.0,,3.3938,0.2325,1.0,
2026-07-06,00700,432.8,452.0,453.4,425.4,41502083.0,,6.4935,4.8237,20.8,
2026-07-07,00700,459.0,461.2,479.8,457.0,55418434.0,,5.0442,2.0354,9.2,
2026-07-08,00700,461.2,478.8,482.8,460.6,56278627.0,,4.8135,3.8161,17.6,
