Date,股票代码,Open,Close,High,Low,Volume,Amount,振幅,PctChg,涨跌额,Turnover
2026-04-09,600519,1436.996,1432.466,1436.996,1419.476,20705.0,,1.2192,-0.3152,-4.53,
2026-04-10,600519,1431.116,1425.936,1431.686,1413.076,28866.0,,1.2992,-0.4559,-6.53,
2026-04-13,600519,1415.976,1415.286,1418.476,1404.976,25214.0,,0.9467,-0.7469,-10.65,
2026-04-14,600519,1414.576,1418.876,1420.576,1406.976,24233.0,,0.9609,0.2537,3.59,
2026-04-15,600519,1416.956,1439.476,1442.766,1413.976,34553.0,,2.0291,1.4519,20.6,
2026-04-16,600519,1439.426,1434.816,1449.386,1431.976,24513.0,,1.2095,-0.3237,-4.66,
2026-04-17,600519,1371.976,1379.216,1392.976,1371.846,96825.0,,1.4727,-3.8751,-55.6,
2026-04-20,600519,1374.976,1382.866,1385.916,1371.976,36451.0,,1.0107,0.2646,3.65,
2026-04-21,600519,1382.976,1383.986,1391.876,1381.976,21754.0,,0.7159,0.081,1.12,
2026-04-22,600519,1386.976,1381.476,1390.976,1376.956,26916.0,,1.013,-0.1814,-2.51,
2026-04-23,600519,1379.976,1390.976,1391.676,1377.076,37701.0,,1.0568,0.6877,9.5,
2026-04-24,600519,1385.076,1430.466,1430.856,1385.076,55455.0,,3.2912,2.839,39.49,
2026-04-27,600519,1391.976,1375.176,1391.976,1374.176,72798.0,,1.2443,-3.8652,-55.29,
2026-04-28,600519,1373.976,1376.976,1381.366,1372.086,34004.0,,0.6748,0.1309,1.8,
2026-04-29,600519,1376.976,1373.146,1381.726,1372.256,34813.0,,0.6877,-0.2781,-3.83,
2026-04-30,600519,1371.976,1356.766,1373.146,1351.976,52753.0,,1.5417,-1.1929,-16.38,
2026-05-06,600519,1337.076,1346.976,1350.976,1332.026,47806.0,,1.3967,-0.7216,-9.79,
2026-05-07,600519,1346.976,1343.026,1359.976,1341.986,40461.0,,1.3356,-0.2932,-3.95,
2026-05-08,600519,1343.636,1344.966,1354.746,1341.976,33369.0,,0.9508,0.1444,1.94,
2026-05-11,600519,1344.866,1333.306,1344.866,1332.976,57135.0,,0.884,-0.8669,-11.66,
2026-05-12,600519,1333.976,1326.526,1335.556,1322.476,50837.0,,0.981,-0.5085,-6.78,
2026-05-13,600519,1326.476,1316.066,1330.576,1309.976,56968.0,,1.5529,-0.7885,-10.46,
2026-05-14,600519,1309.976,1314.146,1341.036,1307.156,55244.0,,2.5743,-0.1459,-1.92,
2026-05-15,600519,1307.126,1304.926,1311.256,1299.086,58184.0,,0.9261,-0.7016,-9.22,
2026-05-18,600519,1307.976,1294.976,1314.656,1291.586,49661.0,,1.7679,-0.7625,-9.95,
2026-05-19,600519,1293.876,1296.276,1301.966,1289.976,43255.0,,0.9259,0.1004,1.3,
2026-05-20,600519,1292.976,1286.976,1304.966,1285.976,47487.0,,1.465,-0.7174,-9.3,
