Date,Symbol_stock,Name_stock,Open_stock,High_stock,Low_stock,Close_stock,Volume_stock,Amount_stock,Symbol_benchmark,Name_benchmark,Open_benchmark,High_benchmark,Low_benchmark,Close_benchmark,Volume_benchmark,Amount_benchmark,return_1d,return_5d,return_10d,return_20d,ma5_gap,ma20_gap,ma60_gap,rsi14,macd_pct,atr14_pct,volatility20,intraday_range,open_close_return,volume_ratio20,amount_ratio20,excess_return_5d,excess_return_20d,benchmark_return_20d,benchmark_volatility20,beta60,stock_future_20d,benchmark_future_20d,future_excess_20d,label_end_date,target,week
2023-02-28,300750.SZ,宁德时代,208.33,210.55,207.04,208.28,9323092.0,3769996772.0,000300.SH,沪深300,4058.13,4074.264,4026.448,4069.459,11032359100,,0.006961902920131546,-0.02677444979206578,-0.10451868094071115,-0.1317687273333611,-0.006686315468185211,-0.07526872172372612,-0.04416623834349065,27.593818984547426,-0.02051048785505402,0.031283437131334184,0.018380694938954324,0.016852314192433354,-0.000240003840061509,0.8297717197079262,0.7678042322849604,-0.008702875790423947,-0.11074347220075842,-0.02102525513260267,0.00976069483865772,1.1746875066580393,-0.02799116573842908,-0.017187542619301444,-0.010803623119127637,2023-03-28,0,2023-02-25/2023-03-03
2023-03-01,300750.SZ,宁德时代,207.87,213.58,207.83,212.34,12602005.0,5166296898.0,000300.SH,沪深300,4068.733,4135.481,4061.217,4126.942,15601579400,,0.019492990205492555,0.0056358039308548324,-0.08209052003631179,-0.1363728799772237,0.011528201219512368,-0.050172998772122446,-0.026834538803563457,29.129836967196994,-0.020143783493799357,0.03010670218921136,0.017920101072802907,0.02707921258359235,0.021503824505700653,1.116137991197393,1.055383015450352,0.0007682026373405648,-0.11993052972997242,-0.01644235024725127,0.010078147399341018,1.2841424794336473,-0.028162381086936028,-0.02927058340049371,0.0011082023135576824,2023-03-29,1,2023-02-25/2023-03-03
2023-03-02,300750.SZ,宁德时代,211.17,211.94,204.31,206.68,16145270.0,6483446930.0,000300.SH,沪深300,4119.992,4137.253,4113.826,4117.738,14821763700,,-0.02665536403880564,-0.03008118635318413,-0.09569022095821489,-0.14008737258165171,-0.009384675850036883,-0.06847611020719058,-0.05336392908015819,28.01284472988287,-0.022664662123889755,0.03180555171555751,0.018132448644745735,0.03691697309850975,-0.021262489937017515,1.4131278740741628,1.3225144867413454,-0.03351520575934164,-0.12492144570365715,-0.015165926877994562,0.010063762001675363,1.3014348238417655,-0.001741823108186602,-0.019236775142080553,0.01749495203389395,2023-03-30,1,2023-02-25/2023-03-03
2023-03-03,300750.SZ,宁德时代,207.45,209.21,206.27,207.46,8203090.0,3300669921.0,000300.SH,沪深300,4126.018,4135.212,4100.383,4130.551,16033174100,,0.003773950067737619,-0.00760583592441999,-0.042551227616762,-0.11812964930924541,-0.004128264208909438,-0.059067912111337106,-0.050055328728965565,17.99010114052075,-0.023559255596794865,0.02992315213948299,0.01798771601578836,0.014171406536199738,4.820438659924875e-05,0.7301789618914007,0.688695797171944,-0.024720884608921523,-0.11545413395684345,-0.002675515352401958,0.009880231832607144,1.2730398463648733,0.009302998168321475,-0.019277089182532903,0.028580087350854377,2023-03-31,1,2023-02-25/2023-03-03
2023-03-06,300750.SZ,宁德时代,207.39,210.84,202.15,210.61,16626662.0,6674565924.0,000300.SH,沪深300,4131.153,4132.837,4088.448,4109.01,16297180700,,0.015183649860214032,0.018226648617288843,-0.02864126925560362,-0.09360475124806333,0.007346681079426487,-0.0400463089573192,-0.036259068961861596,25.577777777777783,-0.02250548255752508,0.02831231728245164,0.01853190738785361,0.04126109871326147,0.015526303100438898,1.44227970912304,1.3661217611319767,0.0021117836521713507,-0.09902013188824887,0.005415380640185541,0.009474008395755162,1.2417741575130539,-0.023788044252409768,-0.004488185718701132,-0.019299858533708636,2023-04-03,0,2023-03-04/2023-03-10
2023-03-07,300750.SZ,宁德时代,208.33,210.9,207.21,207.4,9918350.0,4014218859.0,000300.SH,沪深300,4103.642,4124.961,4046.568,4048.852,19591206800,,-0.015241441526993027,-0.004225081620894966,-0.030886407177234676,-0.10243649110659103,-0.00717096381966309,-0.049550323652403194,-0.05131686580829797,24.5154419595314,-0.02326998342214629,0.028423336547733838,0.01868038851446838,0.017791706846673083,-0.004464071425142824,0.8503825167318516,0.8150824014678136,0.0008387364443565026,-0.0913521222112128,-0.011084368895378227,0.010034794235349859,1.3302068378458114,-0.03529411764705881,0.013399600676932577,-0.048693718323991386,2023-04-04,0,2023-03-04/2023-03-10
2023-03-08,300750.SZ,宁德时代,206.27,207.78,203.75,205.1,8129373.0,3231604462.0,000300.SH,沪深300,4030.739,4037.287,4011.523,4034.108,11793649300,,-0.011089681774349103,-0.03409626071394933,-0.02865261662325369,-0.11061966089935393,-0.011328030850807358,-0.05456422832435215,-0.06175305639317019,24.76866795782223,-0.024487062874122455,0.02718186250609458,0.018708337925052616,0.019648951730863,-0.005672177243418952,0.6946178761453438,0.65658768163167,-0.01160163878807785,-0.10030770162218472,-0.010311959277169214,0.010020344927865351,1.321363573826844,-0.02442710872745002,0.015500824469746544,-0.03992793319719656,2023-04-06,0,2023-03-04/2023-03-10
2023-03-09,300750.SZ,宁德时代,204.31,206.93,200.2,204.73,8136684.0,3228769655.0,000300.SH,沪深300,4035.843,4043.849,4000.89,4019.851,11653962900,,-0.0018039980497318586,-0.009434875169344048,-0.03923224928433999,-0.1235498094952695,-0.011252776972858203,-0.04995034664538234,-0.06266095992589094,32.91392622247638,-0.025146384556631745,0.025402795319270678,0.01822126009585401,0.03287256386460225,0.0020556996720668685,0.6949301056532073,0.6586766335558201,0.014337156951203744,-0.09667741957714848,-0.02687238991812102,0.009485996301305437,1.3494950231869614,-0.016411859522297623,0.025729560623018122,-0.042141420145315744,2023-04-07,0,2023-03-04/2023-03-10
2023-03-10,300750.SZ,宁德时代,207.14,211.39,204.15,209.25,19142596.0,7722447890.0,000300.SH,沪深300,3991.796,4004.361,3966.428,3967.135,12385540900,,0.022077858643090975,0.00862816928564536,0.0009567089213107227,-0.09005914072012522,0.008832406059261722,-0.024286750117155642,-0.041412799486921115,40.38119440914868,-0.023071148107111313,0.024587813620071675,0.019147541316043137,0.03459976105137386,0.010186347397895146,1.5631870475783325,1.5143977188938684,0.04819092979871009,-0.05616618086078673,-0.03389295985933849,0.009800317126757956,1.2313803116611401,-0.009318996415770608,0.03470438994387637,-0.04402338635964698,2023-04-10,0,2023-03-04/2023-03-10
2023-03-13,300750.SZ,宁德时代,207.83,209.7,201.11,202.14,18833197.0,7424578060.0,000300.SH,沪深300,3962.643,4008.686,3962.643,4008.686,14356137000,,-0.033978494623655986,-0.040216513935710685,-0.022722877586540458,-0.14784368281269766,-0.017421399545021532,-0.04966973037775335,-0.07279411708493289,36.403207331042395,-0.025173807846246506,0.026576347368867388,0.01823560832150835,0.04249530028692973,-0.027378145599769144,1.504656432718461,1.437918617597432,-0.015800900442436094,-0.11529014328377907,-0.032553539528918596,0.009885718431721915,1.1299984816087099,0.020282972197487092,0.022815955153384415,-0.0025329829558973227,2023-04-11,0,2023-03-11/2023-03-17
2023-03-14,300750.SZ,宁德时代,201.57,201.63,194.92,199.68,18484663.0,7095007800.0,000300.SH,沪深300,3999.88,4001.942,3946.941,3984.696,15054417400,,-0.012169783318492056,-0.03722275795564123,-0.0412905703860188,-0.14149361537469363,-0.02203937702027614,-0.05391607579853064,-0.08309736274164659,36.7398843930636,-0.02720035346201295,0.027948288690476178,0.018061889227330544,0.033603766025641066,-0.009376395296919138,1.4440879930378456,1.3572876731636119,-0.021377278792658716,-0.1027522969144653,-0.038741318460228324,0.009920338925026811,1.1097931571536945,0.01236979166666674,0.028256107868705582,-0.01588631620203884,2023-04-12,0,2023-03-11/2023-03-17
2023-03-15,300750.SZ,宁德时代,202.66,204.07,197.82,200.08,12968291.0,5046344791.0,000300.SH,沪深300,4011.844,4018.75,3986.902,3986.902,14202600700,,0.0020032051282050656,-0.024475865431496713,-0.05773759065649431,-0.1350884018501708,-0.015238020238610761,-0.044950524351184074,-0.08062878227425818,34.40421961160396,-0.028019216741512355,0.02869923459187753,0.018181488836037023,0.0312375049980008,-0.01273068193032656,0.9929795174583884,0.951379987437352,-0.012774145993147523,-0.10191737464613082,-0.03317102720403997,0.00990363576956563,1.1011156690213673,0.0006497401039584627,0.02058666102151485,-0.01993692091755639,2023-04-13,0,2023-03-11/2023-03-17
2023-03-16,300750.SZ,宁德时代,198.02,201.07,197.76,198.59,10113155.0,3897781768.0,000300.SH,沪深300,3958.196,3981.321,3936.476,3939.151,15251564400,,-0.007447021191523406,-0.029990719484198625,-0.039142635958970384,-0.13108728943338444,-0.016628042862519066,-0.04523579440285752,-0.0868557625398888,36.64453524004087,-0.029195557879103655,0.028396624776100072,0.018144730177281528,0.016667505916712837,0.0028784971215027877,0.7742968382487037,0.7391403331075596,-0.00991534853139453,-0.09338423521654049,-0.037703054216843945,0.010096986067125712,1.0891620247225702,0.03162294173926172,0.038802269829209424,-0.007179328089947701,2023-04-14,0,2023-03-11/2023-03-17
2023-03-17,300750.SZ,宁德时代,200.6,201.11,193.63,193.88,20144747.0,7641555518.0,000300.SH,沪深300,3971.159,4004.215,3945.25,3958.819,17743381800,,-0.023717206304446403,-0.07345280764635609,-0.06545840161958938,-0.10522429388960686,-0.025111377052807304,-0.06274322122798626,-0.10682503973403157,34.445511281805096,-0.03227727093561375,0.03082171593621975,0.015332965627489982,0.03858056529812264,-0.033499501495513506,1.5502109454201194,1.4704081470869226,-0.07135658455336824,-0.08646413310664125,-0.018760160782965607,0.009755318279992774,1.068209377818906,0.08484629667835786,0.04813683070632946,0.0367094659720284,2023-04-17,1,2023-03-11/2023-03-17
2023-03-20,300750.SZ,宁德时代,193.14,198.33,189.77,195.93,15836974.0,6002000932.0,000300.SH,沪深300,3962.663,3979.549,3935.016,3939.077,20526497000,,0.01057355064988652,-0.03072128227960813,-0.06970229333839806,-0.09634720044276357,-0.00861196567357514,-0.048026256653442845,-0.0960185228617545,35.39153063638517,-0.032580236414640806,0.03226735495913263,0.01569645222024679,0.04368907262797939,0.014445479962721386,1.2233860424941911,1.166036715450011,-0.013356739384504879,-0.049313579942895536,-0.047033620499868034,0.0077266000607938215,1.0508846235061882,0.07645587709896384,0.056600822984673727,0.019855054114290116,2023-04-18,1,2023-03-18/2023-03-24
2023-03-21,300750.SZ,宁德时代,197.09,203.27,195.28,203.06,17292373.0,6720740862.0,000300.SH,沪深300,3948.157,3982.705,3948.157,3982.378,14509067900,,0.03639054764456695,0.01692708333333326,-0.020925747348119583,-0.05116583337227232,0.02396272465054361,-0.010751850029473764,-0.06213194937316879,39.766210851345406,-0.02876131910843987,0.03192230304906361,0.018068338923104853,0.03934797596769432,0.030290730123293974,1.3149507158099047,1.2902516331618938,0.017508809015794324,-0.01208229948496442,-0.0390835338873079,0.008222281493377077,1.1931591398989931,0.04215502807052096,0.03570253752908448,0.006452490541436484,2023-04-19,1,2023-03-18/2023-03-24
2023-03-22,300750.SZ,宁德时代,205.62,210.73,204.73,205.86,17687241.0,7125770901.0,000300.SH,沪深300,3993.785,4016.45,3986.709,3999.443,14922897000,,0.013789027873534865,0.02888844462215112,0.0037055095075573252,-0.025053279659010164,0.032065936710383935,0.004182875818587561,-0.04881012705018384,49.03483992467044,-0.024894556970469387,0.03136320106591164,0.018225948097712604,0.029146021568055958,0.0011672016340822378,1.318295248117215,1.3415277659248306,0.025742894518336223,0.0011238040218031209,-0.026177083680813285,0.008158696054240811,1.1820317355574805,-0.008015155931215379,0.02839795441515225,-0.03641311034636763,2023-04-20,0,2023-03-18/2023-03-24
2023-03-23,300750.SZ,宁德时代,205.24,207.26,203.4,205.43,10028867.0,3981184718.0,000300.SH,沪深300,3985.993,4039.09,3983.999,4039.09,15888742100,,-0.0020887982123773963,0.034442821894355324,0.0034191374004788333,-0.0359472523346942,0.022894757807520705,0.003961010558622302,-0.05047815817814583,47.59079041063376,-0.022100628266291743,0.03174873610058344,0.01806432219228942,0.018789855425205594,0.0009257454687194855,0.7461214848076949,0.7490999839349735,0.009072126533857583,-0.020215875895303603,-0.0157313764393906,0.008535788966848867,1.1551167053572917,0.016599328238329436,-0.0016149677278792796,0.018214295966208716,2023-04-21,1,2023-03-18/2023-03-24
2023-03-24,300750.SZ,宁德时代,205.44,207.43,201.11,202.96,11765252.0,4645723682.0,000300.SH,沪深300,4035.156,4037.842,4017.003,4027.046,15944233000,,-0.012023560336854366,0.04683309263461943,-0.030059737156511335,-0.029131786653910585,0.0015396154909004256,-0.006631916403592397,-0.06158104667435216,40.77201447527142,-0.020828545676933357,0.031301030463426985,0.017779356542552034,0.0311391407173827,-0.012071651090342583,0.8695596934862191,0.869353166899884,0.029598912440981007,-0.020759559400143957,-0.008372227253766629,0.008252394630406428,1.163224534397844,0.008376034686637723,-0.011026196373222441,0.019402231059860164,2023-04-24,1,2023-03-18/2023-03-24
2023-03-27,300750.SZ,宁德时代,201.68,205.55,198.23,204.46,16115721.0,6311744703.0,000300.SH,沪深300,4023.303,4023.303,3987.03,4012.477,16848227900,,0.007390618841150998,0.04353595671923638,0.011477194023943982,-0.011506478437439571,0.0005187077326600509,0.0012928754725851643,-0.054571237004554685,46.30095621540011,-0.01865636500375729,0.032339542488226826,0.01774142773537373,0.035801623789494384,0.013784212614041946,1.1615034382837535,1.1529938073760106,0.02490214986549888,-0.003749749938516178,-0.007756728498923393,0.008238371988630444,1.1468562344302022,-0.026704489875770343,-0.01241402754458154,-0.014290462331188802,2023-04-25,0,2023-03-25/2023-03-31
2023-03-28,300750.SZ,宁德时代,203.17,204.3,201.21,202.45,7590561.0,2976678086.0,000300.SH,沪深300,4015.697,4023.783,3994.6,3999.515,13189511700,,-0.009830773745476029,-0.0030040382153059264,0.013872195512820484,-0.02799116573842908,-0.008725371146539374,-0.007133241296783499,-0.06344401558690682,46.64131812420785,-0.017821041998189915,0.032385421444448365,0.017770582412788356,0.015263027908125481,-0.0035438302899050145,0.5505092392556517,0.547731543754799,-0.007307245997188905,-0.010803623119127637,-0.017187542619301444,0.00810604959765879,1.1441428348070388,0.03605828599654237,-0.010071971226511156,0.04613025722305353,2023-04-26,1,2023-03-25/2023-03-31
2023-03-29,300750.SZ,宁德时代,203.8,208.48,202.67,206.36,13754611.0,5508159641.0,000300.SH,沪深300,4013.593,4017.757,3992.666,4006.144,13374351000,,0.019313410718696078,0.0024288351306713807,0.03138744502199131,-0.028162381086936028,0.009925023980580594,0.01352861293039731,-0.04522709939998959,51.89578971853921,-0.014988231828869082,0.03152950461052806,0.01775958204572669,0.028154681139755777,0.012561334641805644,0.9934079398137955,1.0103656486362897,0.0007533518196203293,0.0011082023135576824,-0.02927058340049371,0.007337970500960715,1.1825530029069746,0.045890676487691406,-0.0044244540385967035,0.05031513052628811,2023-04-27,1,2023-03-25/2023-03-31
2023-03-30,300750.SZ,宁德时代,206.78,207.3,204.9,206.32,8681922.0,3465633465.0,000300.SH,沪深300,4009.557,4040.502,3983.896,4038.526,14990103700,,-0.00019383601473166312,0.004332375991821902,0.03892441714084294,-0.001741823108186602,0.008850422962202398,0.013421747405906403,-0.04564398524121793,46.195793300441444,-0.012880498313424577,0.029859995568603557,0.016724990534426554,0.011632415664986457,-0.0022245865170713586,0.6444076812571541,0.6537994674826424,0.004472011404749177,0.01749495203389395,-0.019236775142080553,0.0076371731869060485,1.1457462850453506,0.04541488949205119,-0.002337486498786956,0.04775237599083815,2023-04-28,1,2023-03-25/2023-03-31
2023-03-31,300750.SZ,宁德时代,208.59,213.99,208.59,209.39,19607572.0,8033742420.0,000300.SH,沪深300,4045.454,4063.568,4039.959,4050.926,13884254600,,0.014879798371461694,0.03168111943240026,0.07999793686816581,0.009302998168321475,0.017463896285642155,0.028013982443392704,-0.03190907339626281,60.51639106469391,-0.009748035927227176,0.029108362385978335,0.01703675218364939,0.025789197191843,0.0038352749412722265,1.3962582737122737,1.4508115694649129,0.025751214484704077,0.028580087350854377,-0.019277089182532903,0.007636026514717393,1.1568264582657155,0.006304025980228278,-0.005104758763798678,0.011408784744026956,2023-05-04,1,2023-03-25/2023-03-31
2023-04-03,300750.SZ,宁德时代,209.42,209.77,204.21,205.6,16763218.0,6698371581.0,000300.SH,沪深300,4059.623,4094.938,4059.061,4090.568,18212431300,,-0.018100195806867503,0.0055756627213146,0.049354361251467305,-0.023788044252409768,-0.0020580126587192993,0.010649671760059043,-0.049630899938521766,58.268156424580965,-0.0089363372537029,0.0290682323513063,0.01716245620918302,0.027042801556420245,-0.018240855696686098,1.1931312689823415,1.2093973143510723,-0.0138863803009881,-0.019299858533708636,-0.004488185718701132,0.007925769760722212,1.1013573645079218,0.03156614785992229,-0.018014857594348843,0.04958100545427113,2023-05-05,1,2023-04-01/2023-04-07
2023-04-04,300750.SZ,宁德时代,206.26,206.26,196.89,200.08,20089701.0,7782699959.0,000300.SH,沪深300,4089.293,4103.158,4080.068,4103.105,19714663100,,-0.02684824902723726,-0.011706594220795119,-0.014675465379690666,-0.03529411764705881,-0.026611530041352416,-0.014711856894874753,-0.0750860789082981,50.0,-0.010480901122630115,0.030984034957445606,0.01784959864272942,0.04683126749300282,-0.029962183651701668,1.379944869317293,1.3589424143199036,-0.03760723467344984,-0.048693718323991386,0.013399600676932577,0.007181185544603422,1.0970725326318305,0.0778188724510196,-0.00985668170812104,0.08767555415914063,2023-05-08,1,2023-04-01/2023-04-07
2023-04-06,300750.SZ,宁德时代,198.02,200.88,196.03,200.09,10581589.0,4064823971.0,000300.SH,沪深300,4084.132,4098.833,4078.405,4096.64,15070337400,,4.998000799671942e-05,-0.03038379530916846,-0.02802875740794719,-0.02442710872745002,-0.020587774601558473,-0.013445618463935438,-0.07518734439322605,51.901622718052735,-0.011373872084779612,0.03153223906384985,0.017712606530840763,0.024239092408416183,0.010453489546510486,0.7207702050959349,0.7046357779796011,-0.05297309814002038,-0.03992793319719656,0.015500824469746544,0.007130275079308795,1.0969783420461088,0.054475486031285936,-0.016785707311357645,0.07126119334264358,2023-05-09,1,2023-04-01/2023-04-07
2023-04-07,300750.SZ,宁德时代,199.13,203.17,198.2,201.37,10058114.0,3923098225.0,000300.SH,沪深300,4096.901,4131.313,4092.185,4123.28,12867673800,,0.00639712129541703,-0.023991857309034414,-0.019763423063817398,-0.016411859522297623,-0.009522591561488492,-0.006311405435013184,-0.0686419989100161,60.39988891974452,-0.01136129556889347,0.030441475890152465,0.017789888098141297,0.02468093559120027,0.011248932857932159,0.6806592392210113,0.6759994516516249,-0.04497822708850341,-0.042141420145315744,0.025729560623018122,0.0071627929572830075,0.9084106462843775,0.07885981029944866,-0.030657631788285067,0.10951744208773373,2023-05-10,1,2023-04-01/2023-04-07
2023-04-10,300750.SZ,宁德时代,203.12,207.36,200.08,207.3,17237941.0,6844475287.0,000300.SH,沪深300,4132.01,4132.295,4099.052,4104.812,15245300200,,0.02944827928688487,-0.009981374468694626,0.021383523847063435,-0.009318996415770608,0.02174598793422966,0.023443420562178074,-0.04065603762713932,64.2516921534219,-0.00867402645572563,0.029129625801116398,0.01835347328440557,0.03511818620356971,0.02057896809767623,1.1741038581445016,1.1883789169923207,-0.02328351822545549,-0.04402338635964698,0.03470438994387637,0.006475838013078379,0.8522975659977772,0.08350217076700428,-0.02780833811633754,0.11131050888334182,2023-05-11,1,2023-04-08/2023-04-14
2023-04-11,300750.SZ,宁德时代,206.27,211.36,205.24,206.24,14366294.0,5785418238.0,000300.SH,沪深300,4108.506,4116.125,4083.495,4100.148,15390133300,,-0.005113362276893407,0.003112840466926059,0.00870585933678969,0.020282972197487092,0.015880521732277275,0.017180706907053533,-0.04492873086291693,54.70136014192786,-0.007168957461978622,0.028631691233514358,0.016619402139320387,0.029674166020170697,-0.00014544044213893326,0.9936268125904743,1.0189994719338893,0.0007708674206401422,-0.0025329829558973227,0.022815955153384415,0.006163339541574793,0.8653904478753759,0.078112878200155,-0.03960491182269521,0.11771779002285021,2023-05-12,1,2023-04-08/2023-04-14
2023-04-12,300750.SZ,宁德时代,206.27,206.27,202.14,202.15,8736733.0,3443470021.0,000300.SH,沪深300,4102.397,4108.245,4090.278,4097.288,16596527800,,-0.0198312645461598,0.010345861655337796,-0.0014818473697207901,0.01236979166666674,-0.006292090645430903,-0.0035981861198737253,-0.06237679635742399,44.71660495585303,-0.0076059634754506375,0.027960142751139554,0.017025553869482412,0.020430373485035982,-0.01997382072041498,0.625345757539799,0.6266584590839203,0.0117635684895524,-0.01588631620203884,0.028256107868705582,0.005951109703502097,0.8635812256761568,0.10136037595844649,-0.024016129693592347,0.12537650565203884,2023-05-15,1,2023-04-08/2023-04-14
2023-04-13,300750.SZ,宁德时代,201.11,201.81,198.53,200.21,10046445.0,3896072549.0,000300.SH,沪深300,4081.387,4088.881,4059.574,4068.979,15644429500,,-0.009596834034133028,0.0005997301214453188,-0.029802287264973804,0.0006497401039584627,-0.01594463613396635,-0.013192104945375926,-0.06990680950301487,42.87274713271437,-0.008596084081631778,0.028145447280355652,0.01717759631612022,0.016382798062034867,-0.00447516284620364,0.7266893459745976,0.7165247127769764,0.007351848931006488,-0.01993692091755639,0.02058666102151485,0.0062348948163685886,0.8636015358325323,0.11532890465011736,-0.022308790485279006,0.13763769513539637,2023-05-16,1,2023-04-08/2023-04-14
2023-04-14,300750.SZ,宁德时代,200.03,207.49,199.82,204.87,15923654.0,6337229777.0,000300.SH,沪深300,4078.97,4098.215,4075.205,4091.999,15069568200,,0.02327556066130554,0.0173809405571832,-0.007027917797595928,0.03162294173926172,0.0035071563623538804,0.008216023090494406,-0.046880585198975644,52.460706003607314,-0.007191978781111264,0.02797592898632586,0.01782200573453436,0.037438375555230226,0.024196370544418366,1.1280989345276442,1.139906445161184,0.0249673765983931,-0.007179328089947701,0.038802269829209424,0.005501247329384464,0.884609253519501,0.0944989505540097,-0.03221750542949786,0.12671645598350756,2023-05-17,1,2023-04-08/2023-04-14
2023-04-17,300750.SZ,宁德时代,204.38,211.42,204.1,210.33,17663158.0,7173869979.0,000300.SH,沪深300,4090.072,4149.384,4089.509,4149.384,18877309500,,0.026651047005418205,0.01461649782923291,0.004489230622283902,0.08484629667835786,0.027202578628638507,0.030913181357003827,-0.02023989751950639,56.86228664952069,-0.003932317762357721,0.027249696055857822,0.01759739977073661,0.034802453287690736,0.0291124376162053,1.2624299015229503,1.2958473776970847,0.0037580224593498635,0.0367094659720284,0.04813683070632946,0.0061043444499583495,0.9276904700759863,0.03233014786288213,-0.04658860206719839,0.07891874993008052,2023-05-18,1,2023-04-15/2023-04-21
2023-04-18,300750.SZ,宁德时代,210.34,215.55,210.03,210.91,14060517.0,5793046444.0,000300.SH,沪深300,4139.309,4169.668,4138.462,4162.032,17018413000,,0.0027575714353633707,0.02264352211016285,0.025826848249027146,0.07645587709896384,0.0253580561416471,0.029974801242357296,-0.016056169378980023,60.23222060957911,-0.0012564709501174801,0.027943537189187018,0.017535709332936387,0.026172300981461335,0.002709898259960042,1.0113606874329792,1.0484017715075737,0.0075504083981701164,0.019855054114290116,0.056600822984673727,0.005853870863467374,0.916177675146857,0.018870608316343462,-0.05225620562263822,0.07112681393898168,2023-05-19,1,2023-04-15/2023-04-21
2023-04-19,300750.SZ,宁德时代,213.75,213.92,209.36,211.62,11622355.0,4770263895.0,000300.SH,沪深300,4159.394,4159.394,4118.626,4124.559,16255459200,,0.0033663648001518442,0.04684640118723715,0.05767692922830858,0.04215502807052096,0.019423088039770997,0.03128654970760247,-0.011347099143264039,56.89564761405347,0.0011106397159983857,0.027353612269971798,0.01577539751994734,0.02154805783952355,-0.009964912280701732,0.8533880935937102,0.8788133697156971,0.040190535160733676,0.006452490541436484,0.03570253752908448,0.006079361131767132,0.8862972795579904,0.01677535204612024,-0.037635781182909556,0.054411133229029796,2023-05-22,1,2023-04-15/2023-04-21
2023-04-20,300750.SZ,宁德时代,211.58,211.58,204.21,204.21,15843790.0,6335888039.0,000300.SH,沪深300,4122.946,4125.823,4094.002,4113.019,16270667700,,-0.035015593989225935,0.01997902202687185,0.020590734169623648,-0.008015155931215379,-0.02004913910589856,-0.004424293392811474,-0.04395023041762314,47.681828169633064,0.0001616473786855874,0.030098568000727553,0.017559667969563268,0.03609029920180209,-0.0348331600340297,1.1712801249022249,1.1757992554184222,0.009155668060188749,-0.03641311034636763,0.02839795441515225,0.006131404872294831,0.912144169448335,0.03134028695950253,-0.04858499316438847,0.079925280123891,2023-05-23,1,2023-04-15/2023-04-21
2023-04-21,300750.SZ,宁德时代,208.59,213.96,205.75,208.84,25275978.0,10288953392.0,000300.SH,沪深300,4114.264,4114.264,4031.912,4032.567,18080243500,,0.02267273884726495,0.01937814223654022,0.03709589313204553,0.016599328238329436,-0.0016349399087876026,0.017302521335879284,-0.02062713815750916,49.41576375610794,0.0011669124057797197,0.030142692970695276,0.018281699272349447,0.03931239226201881,0.0011985234191476124,1.768879882153139,1.8038237748701875,0.033902094955003736,0.018214295966208716,-0.0016149677278792796,0.0073942732098514746,0.7341710643395508,0.007709251101321479,-0.043018008132288954,0.05072725923361043,2023-05-24,1,2023-04-15/2023-04-21
2023-04-24,300750.SZ,宁德时代,208.9,209.36,202.6,204.66,17377384.0,6922771298.0,000300.SH,沪深300,4031.303,4033.637,3967.907,3982.643,17009921700,,-0.0200153227351082,-0.02695763799743267,-0.012735166425470457,0.008376034686637723,-0.016284703529954703,-0.0034717319219176312,-0.038092917924249736,49.009692372524235,0.0003544534110711622,0.031177143973977764,0.01866427298680145,0.033030391869442094,-0.020296792723791368,1.192693721229182,1.1899252031389809,0.013226880957670106,0.019402231059860164,-0.011026196373222441,0.007873213157476919,0.7471726193006073,0.023013778950454533,-0.03317972512223666,0.05619350407269119,2023-05-25,1,2023-04-22/2023-04-28
2023-04-25,300750.SZ,宁德时代,205.24,205.24,195.95,199.0,16898929.0,6532955962.0,000300.SH,沪深300,3985.106,3991.687,3925.436,3962.666,17255540900,,-0.02765562396169252,-0.05646958418282677,-0.03510473235065947,-0.026704489875770343,-0.03241177443038712,-0.029741589468551877,-0.0614823391255751,48.86554621848738,-0.0025823641245834774,0.032035175879397006,0.019612563886526622,0.04668341708542724,-0.03040343013057889,1.1567459817796306,1.120790737894267,-0.008568462807498567,-0.014290462331188802,-0.01241402754458154,0.007908254258001235,0.7170958240039768,0.032914572864321645,-0.02819187890172936,0.061106451766051006,2023-05-26,1,2023-04-22/2023-04-28
2023-04-26,300750.SZ,宁德时代,199.01,212.98,196.21,209.75,39707529.0,8801110231.0,000300.SH,沪深300,3950.255,3975.656,3934.663,3959.232,16270200600,,0.05402010050251249,-0.008836593894716915,0.037595844669799705,0.03605828599654237,0.02171541024491952,0.020855133477721166,-0.00843441366839881,58.27905382242029,-0.0005241491025864176,0.03445257960156651,0.02302792698508915,0.07995232419547071,0.05396713732978253,2.448833992315832,1.4380657703845674,0.03124696412930461,0.04613025722305353,-0.010071971226511156,0.007884415848303713,0.7123562290186385,-0.03313468414779497,-0.031645026106073115,-0.001489658041721853,2023-05-29,0,2023-04-22/2023-04-28
2023-04-27,300750.SZ,宁德时代,209.28,217.21,207.71,215.83,33969078.0,7764148296.0,000300.SH,沪深300,3948.031,3999.13,3942.815,3988.419,15382819500,,0.02898688915375458,0.0569022085108466,0.07801808101493424,0.045890676487691406,0.03956342478421715,0.048031329741646145,0.022728618915954124,61.45074437757365,0.0032099895298973932,0.03498123523143216,0.023506813764998125,0.044016123801139784,0.03129778287461771,1.9720118754330056,1.2456714556627166,0.08719625772384565,0.05031513052628811,-0.0044244540385967035,0.008067236734120669,0.7135528995493836,-0.026039012185516408,-0.037775870589323635,0.011736858403807227,2023-05-30,1,2023-04-22/2023-04-28
